date	open	high	low	close	volume	split	dividend	absoluteChange	percentChange
9/30/16	57.18369229	57.38235025	56.95523565	57.213489	29910800				
10/3/16	57.02476609	57.16382566	56.67711566	57.034697	19189500				
10/4/16	56.88570471	57.21348834	56.58771877	56.855908	20085900				
10/5/16	56.90557256	57.57107473	56.87577089	57.253222	16726400				
10/6/16	57.352553	57.47174678	56.89563673	57.352553	16212600				
10/7/16	57.4618115	57.59094115	57.03469689	57.412148	20089000				
10/10/16	57.52141034	57.99818843	57.48167775	57.650539	18196500				
10/11/16	57.50154384	57.6306725	56.50825407	56.806241	26497400				
10/12/16	56.726779	56.88570437	56.02154427	56.726779	22177500				
10/13/16	56.31953123	56.91550311	55.94208012	56.538052	25313700				
10/14/16	56.73671106	57.3525537	56.73671106	57.034697	27402500				
10/17/16	56.97510257	57.07442956	56.48838859	56.836042	23830000				
10/18/16	57.14395934	57.56114303	57.02476556	57.273088	19149500				
10/19/16	57.0843636	57.45187982	57.01483431	57.143959	22878400				
10/20/16	57.11416144	57.13402724	56.27979804	56.865839	49455600				
10/21/16	59.87550566	60.0443669	59.09080973	59.259667	80032200				
10/24/16	59.53778785	60.590676	59.52785595	60.590676	54067000				
10/25/16	60.44168046	60.95819213	60.39201696	60.580745	35137200				
10/26/16	60.40195216	60.78933517	60.06423364	60.22316	29911600				
10/27/16	60.20329477	60.42181952	59.68678309	59.696714	28479900				
10/28/16	59.60731657	60.11389634	59.18020595	59.468257	33574700				
10/31/16	59.75631253	60.01456588	59.517921	59.517921	26434700				
11/1/16	59.56758825	59.61725174	58.85241862	59.398727	24533000				
11/2/16	59.41859401	59.52785588	58.90208234	59.031211	22147000				
11/3/16	59.13053872	59.2398006	58.71335901	58.812686	21600400				
11/4/16	58.25644659	58.88221616	58.12731694	58.316041	28697000				
11/7/16	59.37886154	60.11389696	59.37886154	60.014566	31664800				
11/8/16	60.1436952	60.37215185	59.74638226	60.064234	22935400				
11/9/16	59.59738672	60.18342769	58.80275589	59.766244	49632500				
11/10/16	60.07416478	60.08409967	57.24328996	58.30611	57822400				
11/11/16	57.83926407	58.72329099	57.62073833	58.623963	38767800				
11/14/16	58.62396178	58.68356115	56.8956366	57.73	41328400				
11/15/16	58.330002	59.490002	58.32	58.869999	34764300		$0.39 		
11/16/16	58.939999	59.66	58.810001	59.650002	26851400				
11/17/16	60.41	60.950001	59.970001	60.639999	31463700				
11/18/16	60.779999	61.139999	60.299999	60.349998	26580600				
11/21/16	60.5	60.970001	60.419998	60.860001	19563200				
11/22/16	60.98	61.259998	60.810001	61.119999	22645300				
11/23/16	61.009998	61.099998	60.25	60.400002	21847200				
11/25/16	60.299999	60.529999	60.130001	60.529999	8370500				
